Device,DeviceGroup,StartDate,Duration,EndDate,Distance,StopDuration,Location,StopZoneType,IdleDuration,MaxSpeed
UOFU6449,Commuter services enforcement,"September 27, 2022",0:00,"Sep 27, 2022 3:32:51 PM",0,0:12,"Campus: 100 1500 E, Salt Lake City, UT 84112, USA",Campus,0:02,3
UOFU6449,Commuter services enforcement,"September 27, 2022",0:05,"Sep 27, 2022 3:50:50 PM",1,15:16,"Campus, Commuter services zone: 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA","Campus, Office Zone",0:00,39
UOFU6450,Commuter services enforcement,"September 27, 2022",0:18,"Sep 27, 2022 7:51:05 AM",2,0:21,"Campus: 50 Medical Dr N, Salt Lake City, UT 84132, USA",Campus,0:21,38
UOFU6450,Commuter services enforcement,"September 27, 2022",0:00,"Sep 27, 2022 8:12:29 AM",0,0:36,"Campus: 50 Medical Dr N, Salt Lake City, UT 84132, USA",Campus,0:00,0
UOFU6450,Commuter services enforcement,"September 27, 2022",0:00,"Sep 27, 2022 8:49:26 AM",0,0:03,"Campus: 50 Medical Dr N, Salt Lake City, UT 84132, USA",Campus,0:03,0
UOFU6450,Commuter services enforcement,"September 27, 2022",0:00,"Sep 27, 2022 8:52:57 AM",0,0:07,"Campus: 50 Medical Dr N, Salt Lake City, UT 84132, USA",Campus,0:07,0
UOFU6450,Commuter services enforcement,"September 27, 2022",0:01,"Sep 27, 2022 9:01:04 AM",0,0:02,"Campus: 50 Medical Dr N, Salt Lake City, UT 84132, USA",Campus,0:02,0
UOFU6450,Commuter services enforcement,"September 27, 2022",0:03,"Sep 27, 2022 9:07:50 AM",0,0:04,"Campus: 50 Medical Dr N, Salt Lake City, UT 84132, USA",Campus,0:04,0
UOFU6450,Commuter services enforcement,"September 27, 2022",0:03,"Sep 27, 2022 9:16:08 AM",0,0:19,"Campus: 50 Medical Dr N, Salt Lake City, UT 84132, USA",Campus,0:19,0
UOFU6450,Commuter services enforcement,"September 27, 2022",0:19,"Sep 27, 2022 9:54:46 AM",0,0:42,"Campus: 99 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:42,14
UOFU6450,Commuter services enforcement,"September 27, 2022",0:03,"Sep 27, 2022 10:41:18 AM",0,3:04,"Campus: Helipad 1, 71-99 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:01,12
UOFU6450,Commuter services enforcement,"September 27, 2022",0:03,"Sep 27, 2022 1:49:25 PM",0,0:11,"Campus: Helipad 1, 71-99 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:11,0
UOFU6450,Commuter services enforcement,"September 27, 2022",0:08,"Sep 27, 2022 2:09:10 PM",1,17:08,"Campus: 2140 Pollock Rd, Salt Lake City, UT 84108, USA",Campus,0:07,23
UOFU6451,Commuter services enforcement,"September 27, 2022",0:13,"Sep 27, 2022 7:55:53 AM",1,3:16,"Campus: 175 N Medical Dr, Salt Lake City, UT 84132, USA",Campus,0:00,24
UOFU6451,Commuter services enforcement,"September 27, 2022",0:15,"Sep 27, 2022 11:27:52 AM",2,1:51,"Campus: 199 Pollock Rd, Salt Lake City, UT 84108, USA",Campus,0:00,41
UOFU6451,Commuter services enforcement,"September 27, 2022",0:08,"Sep 27, 2022 1:27:33 PM",1,0:04,"Campus: 176 UT-282, Salt Lake City, UT 84132, USA",Campus,0:04,26
UOFU6451,Commuter services enforcement,"September 27, 2022",0:04,"Sep 27, 2022 1:36:35 PM",0,0:05,"Campus: 176 UT-282, Salt Lake City, UT 84132, USA",Campus,0:05,0
UOFU6451,Commuter services enforcement,"September 27, 2022",0:13,"Sep 27, 2022 1:55:36 PM",1,17:48,"Campus: Parking lot, 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA",Campus,0:00,27
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:19,"Sep 27, 2022 1:45:03 PM",13,0:29,"Salt Lake County: 5604-5666 S Redwood Rd, Taylorsville, UT 84129, USA",Customer Zone,0:00,78
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:09,"Sep 27, 2022 2:24:03 PM",6,0:02,"Salt Lake County: 4512 S 300 W, Murray, UT 84107, USA",Customer Zone,0:00,70
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:15,"Sep 27, 2022 2:42:24 PM",8,0:06,"Salt Lake County: 317 E 900 S, Salt Lake City, UT 84111, USA",Customer Zone,0:00,79
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:02,"Sep 27, 2022 2:51:41 PM",0,0:14,"Salt Lake County: 352 900 S, Salt Lake City, UT 84111, USA",Customer Zone,0:14,15
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:09,"Sep 27, 2022 3:15:40 PM",2,0:15,"Salt Lake County: 390 4th Ave, Salt Lake City, UT 84103, USA",Customer Zone,0:15,35
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:45,"Sep 27, 2022 4:16:44 PM",26,0:58,"Salt Lake County: 12987 Keegan Dr, Herriman, UT 84096, USA",Customer Zone,0:00,79
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:47,"Sep 27, 2022 6:03:03 PM",16,0:54,"Salt Lake County: 7235 Union Park Ave, Cottonwood Heights, UT 84047, USA",Customer Zone,0:00,78
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:18,"Sep 27, 2022 7:15:43 PM",13,0:03,"Salt Lake County: 551 E 500 S, Salt Lake City, UT 84102, USA",Customer Zone,0:03,87
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:01,"Sep 27, 2022 7:20:56 PM",0,0:14,"Salt Lake County: 548 700 E, Salt Lake City, UT 84102, USA",Customer Zone,0:04,27
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:07,"Sep 27, 2022 7:43:05 PM",1,0:13,"Salt Lake County: 245 S 200 E, Salt Lake City, UT 84111, USA",Customer Zone,0:00,33
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:21,"Sep 27, 2022 8:17:52 PM",17,0:45,"Salt Lake County: 6369 S Cobblerock Ln, Holladay, UT 84121, USA",Customer Zone,0:00,81
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:00,"Sep 27, 2022 9:03:35 PM",0,0:36,"Salt Lake County: 6369 S Cobblerock Ln, Holladay, UT 84121, USA",Customer Zone,0:00,0
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:14,"Sep 27, 2022 9:54:38 PM",7,0:05,"Salt Lake County: 9660 S 1300 E, Sandy, UT 84094, USA",Customer Zone,0:00,50
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:22,"Sep 27, 2022 10:23:24 PM",17,0:08,"Salt Lake County: 235 S 200 E, Salt Lake City, UT 84111, USA",Customer Zone,0:00,80
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:03,"Sep 27, 2022 10:35:31 PM",1,0:08,"Salt Lake County: 515 E 100 S, Salt Lake City, UT 84102, USA",Customer Zone,0:00,29
UOFU6453,HCMI Community Crisis and support services,"September 27, 2022",0:00,"Sep 27, 2022 10:44:07 PM",0,13:32,"Salt Lake County: 515 E 100 S, Salt Lake City, UT 84102, USA",Customer Zone,0:00,1
UOFU6454,"HCMI Community Crisis and support services, UNI","September 27, 2022",0:00,"Sep 27, 2022 2:29:57 AM",0,29:51,"Salt Lake County: 525 E 100 S UNIT 500, Salt Lake City, UT 84102, USA",Customer Zone,0:00,0
UOFU6455,"HCMI Community Crisis and support services, UNI","September 27, 2022",0:08,"Sep 27, 2022 11:38:05 AM",2,0:53,"Salt Lake County: 175 S 300 E, Salt Lake City, UT 84111, USA",Customer Zone,0:00,31
UOFU6455,"HCMI Community Crisis and support services, UNI","September 27, 2022",0:18,"Sep 27, 2022 12:50:53 PM",6,0:54,"Salt Lake County: 3195 S 1000 E, Salt Lake City, UT 84106, USA",Customer Zone,0:02,52
UOFU6455,"HCMI Community Crisis and support services, UNI","September 27, 2022",0:14,"Sep 27, 2022 2:00:00 PM",4,0:43,"Salt Lake County: 697 W 4170 S, Murray, UT 84123, USA",Customer Zone,0:00,48
UOFU6455,"HCMI Community Crisis and support services, UNI","September 27, 2022",0:14,"Sep 27, 2022 2:58:10 PM",4,0:06,"Salt Lake County: 1200 E 3900 S, Millcreek, UT 84124, USA",Customer Zone,0:06,48
UOFU6455,"HCMI Community Crisis and support services, UNI","September 27, 2022",0:24,"Sep 27, 2022 3:29:35 PM",4,0:03,"Salt Lake County: 1210 E 2100 S, Salt Lake City, UT 84106, USA",Customer Zone,0:03,39
UOFU6455,"HCMI Community Crisis and support services, UNI","September 27, 2022",0:12,"Sep 27, 2022 3:46:14 PM",4,0:32,"Salt Lake County: 525 E 100 S, Salt Lake City, UT 84102, USA",Customer Zone,0:00,49
UOFU6455,"HCMI Community Crisis and support services, UNI","September 27, 2022",0:24,"Sep 27, 2022 4:43:31 PM",11,0:20,"Salt Lake County: 3344 4000 W, West Valley City, UT 84120, USA",Customer Zone,0:20,71
UOFU6455,"HCMI Community Crisis and support services, UNI","September 27, 2022",0:02,"Sep 27, 2022 5:06:23 PM",0,0:04,"Salt Lake County: 123, West Valley City, UT 84120, USA",Customer Zone,0:00,31
UOFU6455,"HCMI Community Crisis and support services, UNI","September 27, 2022",0:01,"Sep 27, 2022 5:12:41 PM",0,1:08,"Salt Lake County: 3344 4000 W, West Valley City, UT 84120, USA",Customer Zone,0:00,46
UOFU6455,"HCMI Community Crisis and support services, UNI","September 27, 2022",0:23,"Sep 27, 2022 6:44:41 PM",11,16:09,"Salt Lake County: 535 E 100 S, Salt Lake City, UT 84102, USA",Customer Zone,0:00,76
UOFU6483,Home Infusion,"September 27, 2022",0:21,"Sep 27, 2022 3:47:36 PM",14,0:04,"Campus: 590 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:00,76
UOFU6483,Home Infusion,"September 27, 2022",0:27,"Sep 27, 2022 4:19:15 PM",14,66:21,"6056 Fashion Square Dr, Murray, UT 84107, USA",,0:00,76
