Device,DeviceGroup,StartDate,Duration,EndDate,Distance,StopDuration,Location,StopZoneType,IdleDuration,MaxSpeed
FO15921,Hospital ITS,28-Sep-22,0:02,9/28/2022 9:39,1,0:02,"175 E 800 S, Salt Lake City, UT 84111, USA",,0:00,33
FO15921,Hospital ITS,28-Sep-22,0:12,9/28/2022 9:54,4,0:51,"Campus: 46 Mario Capecchi Dr, Salt Lake City, UT 84132, USA",Campus,0:00,39
FO15921,Hospital ITS,28-Sep-22,0:09,9/28/2022 10:55,2,0:02,"766 1300 E, Salt Lake City, UT 84102, USA",,0:02,43
FO15921,Hospital ITS,28-Sep-22,0:21,9/28/2022 11:19,12,0:11,"790 N Cutler Dr, North Salt Lake, UT 84054, USA",,0:00,83
FO15921,Hospital ITS,28-Sep-22,0:30,9/28/2022 12:01,10,1:03,"850 Richards St, Salt Lake City, UT 84101, USA",,0:00,62
FO15921,Hospital ITS,28-Sep-22,0:02,9/28/2022 13:08,1,0:03,"175 E 800 S, Salt Lake City, UT 84111, USA",,0:00,31
FO15921,Hospital ITS,28-Sep-22,0:13,9/28/2022 13:25,3,2:44,"75 W 900 S, Salt Lake City, UT 84101, USA",,0:00,37
FO15921,Hospital ITS,28-Sep-22,0:01,9/28/2022 16:11,0,16:55,"850 Richards St, Salt Lake City, UT 84101, USA",,0:00,16
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:05,9/28/2022 7:07,1,0:34,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,31
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:03,9/28/2022 7:44,0,0:26,"Campus: 65 Mario Capecchi Dr, Salt Lake City, UT 84132, USA",Campus,0:01,15
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:03,9/28/2022 8:14,0,0:04,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,15
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:47,9/28/2022 9:06,22,0:07,"Farmington Health Center: University Ave @ 163 N, Farmington, UT 84025, USA",clinics,0:03,71
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:00,9/28/2022 9:14,0,0:35,"Farmington Health Center: 165 N University Ave, Farmington, UT 84025, USA",clinics,0:00,2
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:08,9/28/2022 9:57,1,0:04,"Uni Farmington: 225-291 S 200 W, Farmington, UT 84025, USA",Customer Zone,0:00,32
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:09,9/28/2022 10:11,5,0:14,"Centerville Health Center: Main St @ 26 S, Centerville, UT 84014, USA",Customer Zone,0:00,70
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:38,9/28/2022 11:05,36,0:16,"Stansbury Clinic: 220 Millpond, Stansbury Park, UT 84074, USA",clinics,0:00,75
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:34,9/28/2022 11:55,27,0:07,"2832 S Redwood Rd, West Valley City, UT 84119, USA",,0:00,76
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:05,9/28/2022 12:08,2,0:19,"Redwood Geofence: 1525 W 2100 S Expy, Salt Lake City, UT 84119, USA",Customer Zone,0:00,39
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:11,9/28/2022 12:38,5,0:07,"Mountain West Mother's Milk Bank: 2995 S W Temple, South Salt Lake, UT 84115, USA",Customer Zone,0:00,63
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:16,9/28/2022 13:03,10,0:18,"Westridge Health Center: 3730 W 4700 S, West Valley City, UT 84118, USA",Customer Zone,0:00,70
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:17,9/28/2022 13:38,10,0:20,"Anthony's House: 403 E 2700 S, South Salt Lake, UT 84115, USA",Customer Zone,0:00,65
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:18,9/28/2022 14:18,6,0:03,"Campus, Facilities: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,42
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:05,9/28/2022 14:26,1,0:09,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,33
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:00,9/28/2022 14:36,0,1:14,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,0
UFOU6379,"Distribution, Hospital Courier",28-Sep-22,0:04,9/28/2022 15:55,1,15:05,"Campus: Mario Capecchi Dr / 1900 E (NB), Salt Lake City, UT 84132, USA",Campus,0:00,25
UOFU1513,DISTRO INVENTORY,28-Sep-22,0:07,9/28/2022 12:39,1,0:06,"Campus: Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,23
UOFU1513,DISTRO INVENTORY,28-Sep-22,0:06,9/28/2022 12:52,2,0:07,"Campus: 423 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:00,34
UOFU1513,DISTRO INVENTORY,28-Sep-22,0:05,9/28/2022 13:05,1,25:45:00,"Campus: S 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,29
UOFU1948,Biomedical engineering,28-Sep-22,0:29,9/28/2022 9:22,13,1:06,"7454 S 95 E, Midvale, UT 84047, USA",,0:00,68
UOFU1948,Biomedical engineering,28-Sep-22,0:15,9/28/2022 10:43,11,0:39,"1525 2100 S, Salt Lake City, UT 84119, USA",,0:00,76
UOFU1948,Biomedical engineering,28-Sep-22,0:21,9/28/2022 11:45,16,0:22,"11503 4000 W, South Jordan, UT 84009, USA",,0:00,72
UOFU1948,Biomedical engineering,28-Sep-22,0:06,9/28/2022 12:15,2,44:21:00,"5180 Duckhorn Dr, South Jordan, UT 84095, USA",,0:00,43
UOFU4210,Facilities engineering,28-Sep-22,0:05,9/28/2022 7:04,0,0:04,"5203 W Daybreak Pkwy, South Jordan, UT 84095, USA",,0:00,15
UOFU4210,Facilities engineering,28-Sep-22,0:36,9/28/2022 7:45,31,2:17,"145 UT-265, Orem, UT 84058, USA",,0:00,75
UOFU4210,Facilities engineering,28-Sep-22,0:43,9/28/2022 10:46,44,0:10,"48 W 1500 N, Nephi, UT 84648, USA",,0:00,79
UOFU4210,Facilities engineering,28-Sep-22,0:01,9/28/2022 10:58,0,0:17,"1392 N Main St, Nephi, UT 84648, USA",,0:00,25
UOFU4210,Facilities engineering,28-Sep-22,0:01,9/28/2022 11:16,0,0:07,"48 W 1500 N, Nephi, UT 84648, USA",,0:00,35
UOFU4210,Facilities engineering,28-Sep-22,0:42,9/28/2022 12:07,44,2:26,"145 UT-265, Orem, UT 84058, USA",,0:00,80
UOFU4210,Facilities engineering,28-Sep-22,0:48,9/28/2022 15:21,32,0:00,"5223 Duckhorn Dr, South Jordan, UT 84095, USA",,0:00,78
UOFU4210,Facilities engineering,28-Sep-22,0:00,9/28/2022 15:22,0,15:37,"5223 Duckhorn Dr, South Jordan, UT 84095, USA",,0:00,9
UOFU4212,Customer Service,28-Sep-22,0:11,9/28/2022 21:07,0,104:56:00,"Campus: Hospital Helipad 2, 71-99 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:00,14
UOFU4326,Huntsman,28-Sep-22,0:14,9/28/2022 12:36,2,0:05,"Campus: 1950 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,33
UOFU4326,Huntsman,28-Sep-22,0:00,9/28/2022 12:41,0,0:06,"Campus: 1950 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,7
UOFU4326,Huntsman,28-Sep-22,0:05,9/28/2022 12:53,1,0:07,"Campus: 65 Mario Capecchi Dr, Salt Lake City, UT 84132, USA",Campus,0:00,27
UOFU4326,Huntsman,28-Sep-22,0:04,9/28/2022 13:05,1,164:12:00,"Campus: 1950 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,32
UOFU4420 Mark,UEN,28-Sep-22,1:27,9/28/2022 9:09,71,2:17,"5 College Dr, Orem, UT 84058, USA",,0:00,75
UOFU4420 Mark,UEN,28-Sep-22,1:13,9/28/2022 12:40,70,18:47,"2929 W 175 N, West Point, UT 84015, USA",,0:00,79
UOFU4431,Facilities engineering,28-Sep-22,0:04,9/28/2022 6:10,0,0:07,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,14
UOFU4431,Facilities engineering,28-Sep-22,0:10,9/28/2022 6:28,1,1:14,"Campus: 590 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:00,27
UOFU4431,Facilities engineering,28-Sep-22,0:09,9/28/2022 7:52,2,0:03,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,34
UOFU4431,Facilities engineering,28-Sep-22,0:02,9/28/2022 7:58,0,1:17,"Campus: 10 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,23
UOFU4431,Facilities engineering,28-Sep-22,0:07,9/28/2022 9:22,2,0:46,"Campus: 685 Madsen, 556 Mario Capecchi Dr, Salt Lake City, UT 84148, USA",Campus,0:01,34
UOFU4431,Facilities engineering,28-Sep-22,0:08,9/28/2022 10:17,1,0:10,"Campus: Orthopaedic Center, 590 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:00,38
UOFU4431,Facilities engineering,28-Sep-22,0:04,9/28/2022 10:33,1,0:01,"Campus: 10 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,41
UOFU4431,Facilities engineering,28-Sep-22,0:15,9/28/2022 10:50,4,0:37,"246 E 200 S, Salt Lake City, UT 84111, USA",,0:00,42
UOFU4431,Facilities engineering,28-Sep-22,0:01,9/28/2022 11:29,0,0:57,"377 E 200 S, Salt Lake City, UT 84111, USA",,0:00,26
UOFU4431,Facilities engineering,28-Sep-22,0:12,9/28/2022 12:39,3,114:25:00,"Campus: 10 1900 E, Salt Lake City, UT 84132, USA",Campus,0:02,40
UOFU4528,Hospital Courier,28-Sep-22,0:12,9/28/2022 8:38,3,1:17,"Campus: 30 N 1900 E, Salt Lake City, UT 84132, Fifth floor 2B10, Salt Lake City, UT 84132, USA",Campus,0:00,49
UOFU4528,Hospital Courier,28-Sep-22,0:07,9/28/2022 10:03,1,0:06,"Campus: Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,25
UOFU4528,Hospital Courier,28-Sep-22,0:08,9/28/2022 10:17,2,0:06,"Campus: 423 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:00,32
UOFU4528,Hospital Courier,28-Sep-22,0:05,9/28/2022 10:29,1,0:01,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,27
UOFU4528,Hospital Courier,28-Sep-22,0:00,9/28/2022 10:31,0,0:03,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:03,7
UOFU4528,Hospital Courier,28-Sep-22,0:07,9/28/2022 10:42,1,0:54,"Campus: 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,19
UOFU4528,Hospital Courier,28-Sep-22,0:04,9/28/2022 11:41,1,0:08,"Campus: 30 N 1900 E, Salt Lake City, UT 84132, Fifth floor 2B10, Salt Lake City, UT 84132, USA",Campus,0:00,23
UOFU4528,Hospital Courier,28-Sep-22,0:09,9/28/2022 12:00,3,44:05:00,"BSB and Friends: 127 500 E, Salt Lake City, UT 84102, USA",Customer Zone,0:00,48
UOFU4557 Jerry,UEN,28-Sep-22,0:37,9/28/2022 9:31,26,1:55,"5 College Dr, Orem, UT 84058, USA",,0:00,81
UOFU4557 Jerry,UEN,28-Sep-22,0:29,9/28/2022 11:56,11,0:04,"9590 Canyon Rd, Pleasant Grove, UT 84062, USA",,0:00,48
UOFU4557 Jerry,UEN,28-Sep-22,0:06,9/28/2022 12:07,2,3:28,"10443 Morgan Blvd, Cedar Hills, UT 84062, USA",,0:00,40
UOFU4557 Jerry,UEN,28-Sep-22,0:35,9/28/2022 16:10,19,14:32,"12007 Nicklaus Rd, Sandy, UT 84092, USA",,0:00,64
UOFU4595,Facilities engineering,28-Sep-22,0:03,9/28/2022 10:40,1,0:00,"Campus, Facilities: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,32
UOFU4595,Facilities engineering,28-Sep-22,0:00,9/28/2022 10:42,0,0:03,"Campus, Facilities: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,6
UOFU4595,Facilities engineering,28-Sep-22,0:15,9/28/2022 11:01,5,0:12,"1280 Stringham Ave, Salt Lake City, UT 84106, USA",,0:00,43
UOFU4595,Facilities engineering,28-Sep-22,0:12,9/28/2022 11:26,5,1:39,"Campus: 10 1900 E, Salt Lake City, UT 84132, USA",Campus,0:01,43
UOFU4595,Facilities engineering,28-Sep-22,0:33,9/28/2022 13:39,28,0:58,"225-291 S 200 W, Farmington, UT 84025, USA",,0:10,78
UOFU4595,Facilities engineering,28-Sep-22,0:03,9/28/2022 14:42,1,2:01,"115 N University Ave, Farmington, UT 84025, USA",,0:03,39
UOFU4595,Facilities engineering,28-Sep-22,0:41,9/28/2022 17:24,27,16:29,"Campus: 10 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,79
UOFU4639,Cardio,28-Sep-22,0:31,9/28/2022 9:58,22,2:34,"1734 Redstone Ave, Park City, UT 84098, USA",,0:00,86
UOFU4639,Cardio,28-Sep-22,0:35,9/28/2022 13:07,22,137:49:00,"Campus: University Hospital, Salt Lake City, UT 84132, USA",Campus,0:00,85
UOFU4642,Huntsman,28-Sep-22,0:07,9/28/2022 20:13,1,1:00,"Campus: 1950 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,19
UOFU4642,Huntsman,28-Sep-22,0:06,9/28/2022 21:20,1,0:44,"Campus: 1950 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,21
UOFU4642,Huntsman,28-Sep-22,0:08,9/28/2022 22:13,1,0:04,"Campus: 1950 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,29
UOFU4642,Huntsman,28-Sep-22,0:11,9/28/2022 22:29,1,0:16,"Campus: 1950 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,30
UOFU4642,Huntsman,28-Sep-22,0:12,9/28/2022 22:57,3,0:21,"Campus: 1950 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,38
UOFU4642,Huntsman,28-Sep-22,0:09,9/28/2022 23:29,1,0:02,"Campus: Primary Children�s Medical Center, Salt Lake City, UT 84132, USA",Campus,0:00,19
UOFU4642,Huntsman,28-Sep-22,0:07,9/28/2022 23:38,0,10:14,"Campus: 1950 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,16
UOFU4664,Venues,28-Sep-22,0:01,9/28/2022 7:40,0,0:05,"Campus, Facilities: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,22
UOFU4664,Venues,28-Sep-22,0:01,9/28/2022 7:46,0,0:53,"Campus, Facilities: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,4
UOFU4664,Venues,28-Sep-22,0:02,9/28/2022 8:41,0,0:58,"Campus, Facilities, Fleet Building: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:04,12
UOFU4664,Venues,28-Sep-22,0:01,9/28/2022 9:41,0,5:29,"Campus, Facilities: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,8
UOFU4664,Venues,28-Sep-22,0:02,9/28/2022 15:12,0,16:20,"Campus, Facilities: V.Randall Turpin Univ Serv Bldg, 1795 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,19
UOFU4689,UNI,28-Sep-22,0:02,9/28/2022 12:05,0,0:02,"12 W 3900 S, Murray, UT 84107, USA",,0:00,33
UOFU4689,UNI,28-Sep-22,0:18,9/28/2022 12:26,11,0:25,"Campus: 501 Chipeta Way, Salt Lake City, UT 84108, USA",Campus,0:00,69
UOFU4689,UNI,28-Sep-22,0:19,9/28/2022 13:11,11,0:03,"61 W 3900 S, Millcreek, UT 84107, USA",,0:00,81
UOFU4689,UNI,28-Sep-22,0:00,9/28/2022 13:15,0,2:06,"61 W 3900 S, Millcreek, UT 84107, USA",,0:00,4
UOFU4689,UNI,28-Sep-22,0:00,9/28/2022 15:22,0,9:22,"61 W 3900 S, Millcreek, UT 84107, USA",,0:00,4
UOFU4690,Rehabilitation,28-Sep-22,0:09,9/28/2022 13:20,1,1:02,"Campus: 300 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:00,26
UOFU4690,Rehabilitation,28-Sep-22,0:07,9/28/2022 14:31,2,43:18:00,"Campus: Hospital Generating Plant, Salt Lake City, UT 84132, USA",Campus,0:00,24
UOFU4707,Geology,28-Sep-22,0:20,9/28/2022 13:55,5,2:10,"240 N Redwood Rd, Salt Lake City, UT 84116, USA",,0:00,37
UOFU4707,Geology,28-Sep-22,0:22,9/28/2022 16:29,5,15:54,"Campus: 545599 1455 E, Salt Lake City, UT 84112, USA",Campus,0:00,40
UOFU4711,OUTREACH AND NETWORK DEV,28-Sep-22,0:01,9/28/2022 6:07,0,0:10,"8946 Pineview Dr, Huntsville, UT 84317, USA",,0:00,11
UOFU4711,OUTREACH AND NETWORK DEV,28-Sep-22,0:47,9/28/2022 7:05,46,0:27,"928 Autumn Ave, Salt Lake City, UT 84116, USA",,0:00,89
UOFU4711,OUTREACH AND NETWORK DEV,28-Sep-22,0:00,9/28/2022 7:33,0,4:26,"928 Autumn Ave, Salt Lake City, UT 84116, USA",,0:00,3
UOFU4711,OUTREACH AND NETWORK DEV,28-Sep-22,0:00,9/28/2022 11:59,0,1:46,"930 Autumn Ave, Salt Lake City, UT 84116, USA",,0:00,4
UOFU4711,OUTREACH AND NETWORK DEV,28-Sep-22,0:25,9/28/2022 14:11,23,0:09,"1095 N Main St Suite #2, Layton, UT 84041, USA",,0:00,86
UOFU4711,OUTREACH AND NETWORK DEV,28-Sep-22,0:23,9/28/2022 14:44,16,0:02,"5150 W Old Hwy Rd, Morgan, UT 84050, USA",,0:00,71
UOFU4711,OUTREACH AND NETWORK DEV,28-Sep-22,0:20,9/28/2022 15:07,14,18:04,"8946 Pineview Dr, Huntsville, UT 84317, USA",,0:00,68
UOFU4712,OUTREACH AND NETWORK DEV,28-Sep-22,0:00,9/28/2022 7:52,0,0:30,"Campus, Facilities, Fleet Building: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,2
UOFU4712,OUTREACH AND NETWORK DEV,28-Sep-22,0:00,9/28/2022 8:22,0,0:03,"Campus, Facilities, Fleet Building: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,1
UOFU4712,OUTREACH AND NETWORK DEV,28-Sep-22,0:05,9/28/2022 8:32,1,168:46:00,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,26
UOFU4714,Rehabilitation,28-Sep-22,0:00,9/28/2022 6:15,0,0:10,"Campus: 729 Arapeen Dr, Salt Lake City, UT 84108, USA",Campus,0:10,3
UOFU4714,Rehabilitation,28-Sep-22,0:12,9/28/2022 6:39,4,8:30,"1055 S 700 E, Salt Lake City, UT 84105, USA",,0:02,38
UOFU4714,Rehabilitation,28-Sep-22,0:15,9/28/2022 15:24,3,16:06,"Campus: 729 Arapeen Dr, Salt Lake City, UT 84108, USA",Campus,0:00,40
UOFU4733,Huntsman,28-Sep-22,0:15,9/28/2022 6:31,2,0:03,"Campus: E. Campus Chiller, Salt Lake City, UT 84112, USA",Campus,0:03,21
UOFU4733,Huntsman,28-Sep-22,0:41,9/28/2022 7:16,8,0:04,"1306 S 2100 E, Salt Lake City, UT 84108, USA",,0:00,35
UOFU4733,Huntsman,28-Sep-22,1:29,9/28/2022 8:50,16,0:03,"Campus: 2000 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,37
UOFU4733,Huntsman,28-Sep-22,0:15,9/28/2022 9:09,2,0:03,"Campus: E. Campus Chiller, Salt Lake City, UT 84112, USA",Campus,0:03,22
UOFU4733,Huntsman,28-Sep-22,0:23,9/28/2022 9:36,4,0:04,"Campus: E. Campus Chiller, Salt Lake City, UT 84112, USA",Campus,0:04,21
UOFU4733,Huntsman,28-Sep-22,0:42,9/28/2022 10:23,6,0:08,"Campus: E. Campus Chiller, Salt Lake City, UT 84112, USA",Campus,0:08,24
UOFU4733,Huntsman,28-Sep-22,0:03,9/28/2022 10:36,1,0:12,"Campus: E. Campus Chiller, Salt Lake City, UT 84112, USA",Campus,0:12,26
UOFU4733,Huntsman,28-Sep-22,0:15,9/28/2022 11:04,3,0:02,"Campus, Facilities: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,38
UOFU4733,Huntsman,28-Sep-22,0:01,9/28/2022 11:08,0,0:01,"Campus, Facilities, Fleet Building: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,7
UOFU4733,Huntsman,28-Sep-22,0:00,9/28/2022 11:10,0,0:35,"Campus, Facilities, Fleet Building: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,1
UOFU4733,Huntsman,28-Sep-22,0:00,9/28/2022 11:46,0,0:11,"Campus, Facilities: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,1
UOFU4733,Huntsman,28-Sep-22,0:06,9/28/2022 12:04,1,0:08,"Campus: 2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA",Campus,0:00,39
UOFU4733,Huntsman,28-Sep-22,0:11,9/28/2022 12:24,2,0:08,"Campus: 2000 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:08,24
UOFU4733,Huntsman,28-Sep-22,0:09,9/28/2022 12:42,2,0:39,"Campus: 2000 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:07,23
UOFU4733,Huntsman,28-Sep-22,0:06,9/28/2022 13:28,1,0:00,"Campus: 2000 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,24
UOFU4733,Huntsman,28-Sep-22,0:04,9/28/2022 13:33,1,0:34,"Campus: 2000 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:34,24
UOFU4733,Huntsman,28-Sep-22,0:26,9/28/2022 14:34,4,0:17,"Campus: 2000 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,25
UOFU4733,Huntsman,28-Sep-22,0:42,9/28/2022 15:34,6,0:04,"Campus: Ezekiel R. and Enda Dumke Bldg, Salt Lake City, UT 84132, USA",Campus,0:00,21
UOFU4733,Huntsman,28-Sep-22,0:06,9/28/2022 15:45,1,0:04,"Campus: 15 N Medical Dr, Salt Lake City, UT 84132, USA",Campus,0:04,21
UOFU4733,Huntsman,28-Sep-22,0:35,9/28/2022 16:25,4,0:03,"Campus: 12 Medical Plaza, Salt Lake City, UT 84112, USA",Campus,0:03,23
UOFU4733,Huntsman,28-Sep-22,1:30,9/28/2022 17:59,12,0:05,"Campus: 85 Medical Dr N, Salt Lake City, UT 84132, USA",Campus,0:05,25
UOFU4733,Huntsman,28-Sep-22,0:28,9/28/2022 18:32,5,0:09,"Campus: 85 Medical Dr N, Salt Lake City, UT 84132, USA",Campus,0:00,25
UOFU4733,Huntsman,28-Sep-22,0:13,9/28/2022 18:55,2,11:19,"Campus: E. Campus Chiller, Salt Lake City, UT 84112, USA",Campus,0:02,21
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:10,9/28/2022 7:05,2,0:30,"Campus: 220 Chase St, Salt Lake City, UT 84113, USA",Campus,0:14,35
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:07,9/28/2022 7:44,1,0:10,"food zone: 209 1300 E, Salt Lake City, UT 84102, USA",Customer Zone,0:01,35
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:21,9/28/2022 8:16,5,0:15,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:00,35
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:19,9/28/2022 8:51,2,0:06,"Campus: 20 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:03,32
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:08,9/28/2022 9:07,1,0:01,"Campus: 400 S 900 E, Salt Lake City, UT 84102, USA",Campus,0:01,34
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:01,9/28/2022 9:10,0,0:00,"Campus: 400 S 900 E, Salt Lake City, UT 84102, USA",Campus,0:00,0
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:02,9/28/2022 9:12,0,0:11,"Campus: Sterling Sill Center, Salt Lake City, UT 84112, USA",Campus,0:00,11
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:08,9/28/2022 9:32,2,0:03,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:00,33
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:08,9/28/2022 9:44,1,0:06,"Campus: 220 Chase St, Salt Lake City, UT 84113, USA",Campus,0:00,32
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:00,9/28/2022 9:51,0,0:00,"Campus: 600 Chase St, Salt Lake City, UT 84113, USA",Campus,0:00,10
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:00,9/28/2022 9:52,0,0:00,"Campus: 32 Potter St, Salt Lake City, UT 84113, USA",Campus,0:00,18
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:01,9/28/2022 9:53,0,0:21,"Campus: 188 Pollock Rd, Salt Lake City, UT 84108, USA",Campus,0:17,23
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:00,9/28/2022 10:15,0,0:00,"Campus: 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA",Campus,0:00,23
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:25,9/28/2022 10:41,5,0:04,"Campus: Alice Sheets Marriott Center for Dance, Salt Lake City, UT 84112, USA",Campus,0:04,40
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:01,9/28/2022 10:47,0,0:00,"Campus: 330 1500 E, Salt Lake City, UT 84112, USA",Campus,0:00,11
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:09,9/28/2022 10:57,2,0:04,"Campus: 666 Guardsman Way, Salt Lake City, UT 84102, USA",Campus,0:00,29
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:00,9/28/2022 11:01,0,0:00,"Campus: 666 Guardsman Way, Salt Lake City, UT 84102, USA",Campus,0:00,0
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:00,9/28/2022 11:03,0,10:31,"Campus: 666 Guardsman Way, Salt Lake City, UT 84102, USA",Campus,0:00,1
UOFU4758,Commuter Services Maintenance,28-Sep-22,0:00,9/28/2022 21:34,0,8:59,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:00,0
UOFU4784 Paul,UEN,28-Sep-22,0:08,9/28/2022 10:41,2,0:04,"2995 Fort Union Blvd, Cottonwood Heights, UT 84121, USA",,0:00,34
UOFU4784 Paul,UEN,28-Sep-22,0:16,9/28/2022 11:02,11,0:22,"Campus: Dolores Dor� Eccles Broadcast Center, 101 S Wasatch Dr, Salt Lake City, UT 84112, USA",Campus,0:00,73
UOFU4784 Paul,UEN,28-Sep-22,0:24,9/28/2022 11:49,13,44:38:00,"7929 Oakledge Rd, Cottonwood Heights, UT 84121, USA",,0:01,64
